#====================
kp=0.1000
#n_loop, t_ms, des_pos, e, diff, position
4639,26667.99,3676,968,150,2708
4640,26673.79,3805,1175,179,2630
4641,26679.65,3905,1165,113,2740
4642,26685.50,3971,1228,141,2743
4643,26691.33,3998,1142,88,2856
4644,26697.15,3988,1174,127,2814
4645,26703.00,3940,1009,51,2931
4646,26708.79,3857,871,45,2986
4647,26714.52,3743,715,24,3028
4648,26720.30,3600,534,0,3066
4649,26726.02,3437,405,1,3032
4650,26731.73,3257,97,-82,3160
4651,26737.45,3068,-150,-89,3218
4652,26743.21,2875,-332,-87,3207
4653,26748.99,2685,-554,-122,3239
4654,26754.82,2507,-770,-141,3277
4655,26760.64,2347,-955,-151,3302
4656,26766.47,2212,-1094,-151,3306
4657,26772.33,2106,-1215,-157,3321
4658,26778.21,2035,-1258,-138,3293
4659,26784.07,2002,-1341,-159,3343
4660,26789.90,2007,-1301,-118,3308
4661,26795.76,2051,-1128,-60,3179
4662,26801.56,2130,-1001,-61,3131
4663,26807.39,2244,-715,14,2959
4664,26813.14,2384,-731,-77,3115
4665,26818.89,2547,-434,45,2981
4666,26824.64,2727,-286,15,3013
4667,26830.40,2918,-55,63,2973
4668,26836.14,3111,180,88,2931
4669,26841.89,3301,394,103,2907
4670,26847.68,3480,611,126,2869
4671,26853.49,3642,794,134,2848
4672,26859.29,3778,933,135,2845
4673,26865.10,3886,1028,131,2858
4674,26870.94,3959,1078,122,2881
4675,26876.76,3996,1079,108,2917
4676,26882.58,3994,1035,90,2959
4677,26888.38,3953,966,75,2987
4678,26894.10,3878,850,50,3028
4679,26899.88,3769,715,31,3054
4680,26905.65,3630,524,-4,3106
4681,26911.37,3469,315,-31,3154
4682,26917.15,3289,146,-36,3143
4683,26922.92,3098,-183,-117,3281
4684,26928.75,2901,-332,-77,3233
4685,26934.52,2710,-578,-131,3288
4686,26940.33,2528,-856,-169,3384
4687,26946.10,2366,-964,-128,3330
4688,26951.92,2227,-1187,-185,3414
4689,26957.80,2116,-1296,-162,3412
4690,26963.65,2041,-1349,-150,3390
4691,26969.52,2004,-1375,-145,3379
4692,26975.36,2005,-1341,-123,3346
4693,26981.26,2046,-1256,-100,3302
4694,26987.15,2125,-1134,-76,3259
4695,26992.97,2237,-964,-45,3201
4696,26998.78,2379,-760,-14,3139
4697,27004.57,2544,-548,8,3092
4698,27010.31,2725,-315,38,3040
4699,27016.05,2916,-84,60,3000
4700,27021.78,3110,152,86,2958
4701,27027.53,3301,372,103,2929
4702,27033.34,3482,601,128,2881
4703,27039.14,3644,807,142,2837
4704,27044.92,3781,967,144,2814
4705,27050.72,3888,1156,172,2732
4706,27056.57,3961,1135,107,2826
4707,27062.42,3996,1207,142,2789
4708,27068.26,3992,1102,78,2890
4709,27074.08,3949,1018,76,2931
4710,27079.86,3870,899,54,2971
4711,27085.64,3757,757,33,3000
4712,27091.39,3616,589,8,3027
4713,27097.13,3451,382,-23,3069
4714,27102.89,3268,163,-49,3105
4715,27108.66,3075,-76,-79,3151
4716,27114.36,2881,-234,-70,3115
4717,27120.13,2690,-483,-123,3173
4718,27125.97,2508,-792,-171,3300
4719,27131.81,2345,-892,-119,3237
4720,27137.63,2209,-1033,-145,3242
4721,27143.52,2103,-1211,-174,3314
4722,27149.35,2033,-1268,-143,3301
4723,27155.24,2001,-1202,-100,3203
4724,27161.12,2010,-1153,-100,3163
4725,27166.99,2058,-1048,-73,3106
4726,27172.81,2142,-904,-47,3046
4727,27178.58,2260,-763,-34,3023
4728,27184.37,2407,-574,0,2981
4729,27190.10,2575,-339,36,2914
4730,27195.86,2760,-213,16,2973
4731,27201.63,2955,24,73,2931
4732,27207.37,3150,331,125,2819
4733,27213.17,3342,483,93,2859
4734,27218.92,3519,774,164,2745
4735,27224.73,3678,968,155,2710
4736,27230.53,3809,1109,153,2700
4737,27236.37,3910,1123,116,2787
4738,27242.25,3974,1168,130,2806
4739,27248.09,3999,1152,110,2847
4740,27253.95,3984,1165,120,2819
4741,27259.78,3930,1001,50,2929
4742,27265.60,3839,975,89,2864
4743,27271.34,3717,717,-5,3000
4744,27277.08,3567,526,-4,3041
4745,27282.76,3397,404,3,2993
4746,27288.44,3212,83,-88,3129
4747,27294.17,3017,-152,-85,3169
4748,27299.94,2820,-318,-81,3138
4749,27305.72,2630,-560,-128,3190
4750,27311.55,2453,-773,-141,3226
4751,27317.38,2297,-1035,-182,3332
4752,27323.21,2170,-1106,-131,3276
4753,27329.11,2074,-1184,-141,3258
4754,27334.99,2017,-1311,-169,3328
4755,27340.85,2000,-1211,-91,3211
4756,27346.66,2022,-1148,-95,3170
4757,27352.47,2084,-1048,-74,3132
4758,27358.28,2182,-782,1,2964
4759,27364.01,2310,-817,-92,3127
4760,27369.77,2466,-528,33,2994
4761,27375.52,2643,-302,37,2945
4762,27381.27,2833,-167,23,3000
4763,27387.04,3031,58,73,2973
4764,27392.75,3225,293,99,2932
4765,27398.49,3412,493,109,2919
4766,27404.31,3585,706,134,2879
4767,27410.12,3735,866,134,2869
4768,27415.89,3854,972,129,2882
4769,27421.71,3940,1050,128,2890
4770,27427.57,3989,1058,108,2931
4771,27433.43,3998,1026,93,2972
4772,27439.27,3966,966,78,3000
4773,27445.04,3896,854,51,3042
4774,27450.80,3791,711,28,3080
4775,27456.57,3655,526,-2,3129
4776,27462.31,3493,322,-29,3171
4777,27468.08,3311,71,-68,3240
4778,27473.78,3119,-177,-92,3296
4779,27479.54,2921,-416,-113,3337
4780,27485.36,2724,-654,-136,3378
4781,27491.19,2537,-812,-128,3349
4782,27497.00,2369,-1010,-160,3379
4783,27502.86,2226,-1245,-195,3471
4784,27508.76,2114,-1258,-129,3372
4785,27514.65,2038,-1315,-148,3353
4786,27520.52,2002,-1390,-161,3392
4787,27526.38,2008,-1359,-126,3367
4788,27532.28,2054,-1283,-105,3337
4789,27538.16,2139,-1199,-94,3338
4790,27544.01,2259,-895,1,3154
4791,27549.76,2406,-768,-38,3174
4792,27555.49,2577,-350,90,2927
4793,27561.24,2764,-304,-16,3068
4794,27567.03,2963,-63,66,3026
4795,27572.72,3159,175,88,2984
4796,27578.47,3351,397,106,2954
4797,27584.29,3532,708,164,2824
4798,27590.10,3690,883,140,2807
4799,27595.91,3821,939,110,2882
4800,27601.73,3919,1014,123,2905
4801,27607.57,3979,1060,119,2919
4802,27613.45,3999,1040,98,2959
4803,27619.28,3979,993,85,2986
4804,27625.05,3919,983,95,2936
4805,27630.81,3822,766,11,3056
4806,27636.59,3693,586,4,3107
4807,27642.31,3537,398,-16,3139
4808,27648.08,3358,176,-49,3182
4809,27653.81,3167,-90,-88,3257
4810,27659.54,2968,-260,-77,3228
4811,27665.31,2770,-568,-149,3338
4812,27671.12,2579,-726,-120,3305
4813,27676.94,2405,-929,-153,3334
4814,27682.77,2255,-1131,-173,3386
4815,27688.63,2136,-1248,-159,3384
4816,27694.50,2051,-1278,-136,3329
4817,27700.37,2007,-1375,-166,3382
4818,27706.20,2003,-1276,-97,3279
4819,27712.04,2040,-1191,-93,3231
4820,27717.88,2117,-1076,-73,3193
4821,27723.68,2230,-922,-46,3152
4822,27729.44,2373,-862,-68,3235
4823,27735.25,2542,-489,63,3031
4824,27740.99,2728,-351,6,3079
4825,27746.72,2924,-103,64,3027
4826,27752.50,3126,126,81,3000
4827,27758.26,3321,377,113,2944
4828,27764.05,3504,585,120,2919
4829,27769.84,3668,863,169,2805
4830,27775.62,3803,934,114,2869
4831,27781.43,3906,1036,134,2870
4832,27787.28,3973,1083,122,2890
4833,27793.11,3999,1068,102,2931
4834,27798.97,3984,1013,84,2971
4835,27804.77,3928,928,67,3000
4836,27810.54,3835,793,38,3042
4837,27816.31,3708,628,13,3080
4838,27822.08,3552,435,-14,3117
4839,27827.84,3374,199,-50,3175
4840,27833.63,3180,-31,-72,3211
4841,27839.36,2981,-218,-77,3199
4842,27845.12,2781,-542,-151,3323
4843,27850.95,2588,-761,-141,3349
4844,27856.77,2412,-887,-126,3299
4845,27862.58,2260,-1068,-161,3328
4846,27868.45,2139,-1258,-182,3397
4847,27874.34,2053,-1327,-153,3380
4848,27880.22,2007,-1367,-148,3374
4849,27886.08,2003,-1332,-122,3335
4850,27891.96,2041,-1282,-113,3323
4851,27897.82,2120,-1175,-85,3295
4852,27903.62,2234,-920,-15,3154
4853,27909.39,2379,-711,-8,3090
4854,27915.11,2547,-571,-15,3118
4855,27920.89,2736,-249,71,2985
4856,27926.64,2935,-93,37,3028
4857,27932.38,3136,248,127,2888
4858,27938.19,3334,390,81,2944
4859,27943.94,3516,599,122,2917
4860,27949.74,3679,798,139,2881
4861,27955.55,3813,943,137,2870
4862,27961.33,3914,1035,131,2879
4863,27967.18,3977,1084,123,2893
4864,27973.00,3999,1068,102,2931
4865,27978.82,3980,1113,124,2867
4866,27984.65,3920,935,40,2985
4867,27990.39,3822,809,43,3013
4868,27996.16,3691,649,16,3042
4869,28001.93,3531,451,-14,3080
4870,28007.70,3349,219,-47,3130
4871,28013.43,3154,-17,-72,3171
4872,28019.16,2954,-191,-71,3145
4873,28024.91,2754,-442,-119,3196
4874,28030.73,2561,-672,-136,3233
4875,28036.55,2387,-943,-175,3330
4876,28042.37,2239,-1105,-159,3344
4877,28048.22,2122,-1150,-128,3272
4878,28054.10,2042,-1216,-141,3258
4879,28059.95,2003,-1331,-167,3334
4880,28065.80,2007,-1203,-81,3210
4881,28071.60,2051,-1110,-83,3161
4882,28077.45,2137,-1120,-115,3257
4883,28083.33,2259,-792,19,3051
4884,28089.11,2411,-681,-34,3092
4885,28094.89,2587,-332,71,2919
4886,28100.63,2779,-221,11,3000
4887,28106.36,2979,8,69,2971
4888,28112.04,3179,325,127,2854
4889,28117.84,3375,456,84,2919
4890,28123.55,3553,759,166,2794
4891,28129.36,3711,854,113,2857
4892,28135.18,3840,1072,172,2768
4893,28141.02,3933,1052,99,2881
4894,28146.84,3987,1158,147,2829
4895,28152.66,3998,1067,79,2931
4896,28158.48,3968,1081,112,2887
4897,28164.32,3896,883,28,3013
4898,28170.06,3789,735,29,3054
4899,28175.81,3648,556,1,3092
4900,28181.55,3481,341,-30,3140
4901,28187.31,3294,182,-29,3112
4902,28193.09,3093,-155,-116,3248
4903,28198.91,2887,-353,-94,3240
4904,28204.68,2688,-572,-122,3260
4905,28210.49,2500,-780,-140,3280
4906,28216.33,2333,-1048,-185,3381
4907,28222.18,2194,-1121,-134,3315
4908,28228.05,2089,-1241,-160,3330
4909,28233.92,2023,-1348,-166,3371
4910,28239.78,2000,-1348,-134,3348
4911,28245.61,2019,-1307,-118,3326
4912,28251.46,2081,-1205,-89,3286
4913,28257.26,2181,-973,-27,3154
4914,28263.02,2314,-922,-76,3236
4915,28268.83,2478,-578,45,3056
4916,28274.57,2661,-422,4,3083
4917,28280.30,2859,-182,53,3041
4918,28286.06,3063,63,79,3000
4919,28291.74,3262,291,97,2971
4920,28297.50,3453,522,121,2931
4921,28303.30,3626,721,131,2905
4922,28309.06,3771,890,139,2881
4923,28314.87,3885,1076,163,2809
4924,28320.72,3962,1072,106,2890
4925,28326.60,3997,1066,104,2931
4926,28332.45,3989,1031,92,2958
4927,28338.29,3938,951,71,2987
4928,28344.05,3849,822,43,3027
4929,28349.82,3723,669,21,3054
4930,28355.59,3567,461,-16,3106
4931,28361.35,3387,244,-40,3143
4932,28367.10,3192,-10,-77,3202
4933,28372.82,2989,-192,-73,3181
4934,28378.58,2785,-530,-154,3315
4935,28384.41,2588,-746,-139,3334
4936,28390.19,2410,-863,-121,3273
4937,28396.01,2256,-1043,-158,3299
4938,28401.88,2133,-1235,-181,3368
4939,28407.71,2049,-1317,-156,3366
4940,28413.54,2005,-1344,-142,3349
4941,28419.38,2005,-1323,-126,3328
4942,28425.23,2047,-1259,-106,3306
4943,28431.09,2131,-1123,-71,3254
4944,28436.89,2252,-860,-7,3112
4945,28442.61,2403,-815,-68,3218
4946,28448.35,2579,-443,67,3022
4947,28454.15,2774,-279,21,3053
4948,28459.92,2979,-35,69,3014
4949,28465.66,3183,210,94,2973
4950,28471.41,3380,449,116,2931
4951,28477.23,3563,747,164,2816
4952,28483.05,3721,840,111,2881
4953,28488.84,3849,968,135,2881
4954,28494.62,3939,1152,170,2787
4955,28500.47,3990,1070,82,2920
4956,28506.25,3997,1053,100,2944
4957,28512.12,3961,988,79,2973
4958,28517.86,3885,872,52,3013
4959,28523.64,3771,718,25,3053
4960,28529.36,3625,520,-7,3105
4961,28535.09,3453,316,-29,3137
4962,28540.83,3261,58,-71,3203
4963,28546.55,3059,-189,-93,3248
4964,28552.31,2853,-456,-125,3309
4965,28558.15,2650,-662,-128,3312
4966,28563.97,2463,-826,-131,3289
4967,28569.78,2300,-1097,-191,3397
4968,28575.66,2166,-1234,-164,3400
4969,28581.54,2069,-1304,-151,3373
4970,28587.40,2013,-1355,-150,3368
4971,28593.26,2001,-1337,-128,3338
4972,28599.17,2033,-1184,-72,3217
4973,28605.00,2107,-1080,-76,3187
4974,28610.86,2221,-911,-40,3132
4975,28616.61,2367,-738,-21,3105
4976,28622.42,2542,-574,-8,3116
4977,28628.15,2733,-261,67,2994
4978,28633.91,2937,-104,36,3041
4979,28639.70,3145,145,89,3000
4980,28645.45,3345,374,106,2971
4981,28651.26,3532,695,165,2837
4982,28657.03,3696,789,107,2907
4983,28662.84,3830,1024,172,2806
4984,28668.70,3928,1049,112,2879
4985,28674.56,3985,1092,122,2893
4986,28680.42,3999,1080,104,2919
4987,28686.26,3968,1011,80,2957
4988,28692.08,3895,909,60,2986
4989,28697.82,3784,756,29,3028
4990,28703.58,3639,585,7,3054
4991,28709.26,3469,364,-29,3105
4992,28715.03,3277,138,-54,3139
4993,28720.79,3072,-100,-81,3172
4994,28726.56,2865,-276,-80,3141
4995,28732.34,2662,-537,-132,3199
4996,28738.16,2473,-764,-144,3237
4997,28743.97,2308,-944,-148,3252
4998,28749.80,2172,-1173,-186,3345
4999,28755.65,2073,-1328,-179,3401
5000,28761.53,2014,-1241,-98,3255
5001,28767.37,2000,-1243,-124,3243
5002,28773.26,2031,-1162,-91,3193
5003,28779.11,2105,-1049,-71,3154
5004,28784.97,2219,-876,-35,3095
5005,28790.73,2365,-696,-15,3061
5006,28796.49,2539,-553,-12,3092
5007,28802.24,2732,-223,76,2955
5008,28808.01,2938,-62,42,3000
5009,28813.72,3144,173,87,2971
5010,28819.48,3346,403,109,2943
5011,28825.28,3534,615,125,2919
5012,28831.05,3697,816,141,2881
5013,28836.86,3832,965,141,2867
5014,28842.66,3929,1060,134,2869
5015,28848.48,3986,1093,119,2893
5016,28854.34,3998,1067,98,2931
5017,28860.18,3967,1009,83,2958
5018,28865.98,3892,892,54,3000
5019,28871.73,3779,753,33,3026
5020,28877.50,3632,566,0,3066
5021,28883.23,3458,343,-32,3115
5022,28888.99,3264,90,-66,3174
5023,28894.71,3059,-172,-95,3231
5024,28900.49,2850,-429,-120,3279
5025,28906.31,2646,-680,-143,3326
5026,28912.10,2459,-824,-125,3283
5027,28917.92,2294,-1023,-162,3317
5028,28923.80,2160,-1243,-190,3403
5029,28929.65,2064,-1331,-159,3395
5030,28935.52,2010,-1372,-149,3382
5031,28941.41,2002,-1353,-129,3355
5032,28947.31,2039,-1197,-72,3236
5033,28953.11,2118,-1182,-113,3300
5034,28958.96,2238,-1020,-53,3258
5035,28964.78,2391,-681,33,3072
5036,28970.54,2569,-579,-27,3148
5037,28976.32,2767,-351,33,3118
5038,28982.08,2975,-78,74,3053
5039,28987.81,3182,169,91,3013
5040,28993.57,3383,383,102,3000
5041,28999.37,3569,609,128,2960
5042,29005.17,3729,798,136,2931
5043,29010.96,3856,1036,175,2820
5044,29016.83,3946,1040,105,2906
5045,29022.70,3993,1087,122,2906
5046,29028.55,3995,1064,99,2931
5047,29034.39,3951,979,72,2972
5048,29040.15,3866,853,47,3013
5049,29045.93,3743,702,24,3041
5050,29051.70,3587,492,-13,3095
5051,29057.47,3405,278,-36,3127
5052,29063.25,3204,36,-69,3168
5053,29068.97,2997,-225,-100,3222
5054,29074.78,2786,-388,-87,3174
5055,29080.57,2586,-631,-136,3217
5056,29086.35,2404,-857,-153,3261
5057,29092.17,2248,-1091,-179,3339
5058,29098.01,2125,-1195,-150,3320
5059,29103.89,2042,-1344,-179,3386
5060,29109.75,2002,-1226,-87,3228
5061,29115.59,2009,-1190,-108,3199
5062,29121.45,2060,-1098,-82,3158
5063,29127.25,2154,-956,-52,3110
5064,29133.07,2286,-770,-21,3056
5065,29138.83,2448,-452,50,2900
5066,29144.62,2637,-322,6,2959
5067,29150.33,2838,-162,31,3000
5068,29156.09,3048,75,78,2973
5069,29161.82,3255,324,107,2931
5070,29167.62,3453,635,156,2818
5071,29173.42,3631,842,146,2789
5072,29179.19,3780,925,117,2855
5073,29184.97,3894,1038,137,2856
5074,29190.83,3969,1099,128,2870
5075,29196.70,3999,1092,107,2907
5076,29202.55,3983,1039,88,2944
5077,29208.38,3922,1030,100,2892
5078,29214.21,3820,792,7,3028
5079,29219.90,3683,630,14,3053
5080,29225.67,3514,409,-25,3105
5081,29231.43,3323,183,-49,3140
5082,29237.16,3118,-77,-85,3195
5083,29242.86,2909,-245,-74,3154
5084,29248.65,2700,-570,-154,3270
5085,29254.47,2504,-817,-155,3321
5086,29260.26,2332,-1024,-164,3356
5087,29266.12,2188,-1177,-163,3365
5088,29271.95,2082,-1296,-165,3378
5089,29277.83,2018,-1260,-115,3278
5090,29283.72,2000,-1336,-156,3336
5091,29289.61,2028,-1278,-110,3306
5092,29295.51,2102,-1083,-49,3185
5093,29301.36,2217,-829,-6,3046
5094,29307.12,2365,-745,-49,3110
5095,29312.91,2544,-608,-19,3152
5096,29318.65,2741,-363,37,3104
5097,29324.44,2951,-34,95,2985
5098,29330.19,3162,136,64,3026
5099,29335.95,3366,366,105,3000
5100,29341.75,3556,583,123,2973
5101,29347.54,3719,775,135,2944
5102,29353.36,3850,919,135,2931
5103,29359.18,3943,1001,124,2942
5104,29365.00,3992,1046,118,2946
5105,29370.85,3995,1010,90,2985
5106,29376.67,3953,1026,107,2927
5107,29382.51,3866,813,17,3053
5108,29388.25,3741,648,15,3093
5109,29394.01,3583,443,-17,3140
5110,29399.78,3398,286,-18,3112
5111,29405.57,3194,-46,-104,3240
5112,29411.34,2983,-224,-75,3207
5113,29417.12,2771,-494,-130,3265
5114,29422.95,2568,-731,-144,3299
5115,29428.76,2386,-922,-149,3308
5116,29434.58,2231,-1107,-166,3338
5117,29440.45,2111,-1335,-201,3446
5118,29446.32,2033,-1355,-141,3388
5119,29452.21,2000,-1386,-147,3386
5120,29458.08,2015,-1265,-90,3280
5121,29463.90,2075,-1182,-93,3257
5122,29469.70,2177,-1042,-62,3219
5123,29475.49,2317,-768,5,3085
5124,29481.20,2486,-782,-82,3268
5125,29486.97,2679,-405,72,3084
5126,29492.75,2888,-228,30,3116
5127,29498.52,3102,35,82,3067
5128,29504.24,3309,268,96,3041
5129,29509.99,3503,503,120,3000
5130,29515.79,3676,706,131,2970
5131,29521.57,3817,859,131,2958
5132,29527.38,3921,1059,165,2862
5133,29533.20,3983,1026,92,2957
5134,29538.98,3999,1026,102,2973
5135,29544.84,3968,954,73,3014
5136,29550.57,3894,948,93,2946
5137,29556.34,3779,699,-4,3080
5138,29562.08,3629,503,-8,3126
5139,29567.81,3451,280,-38,3171
5140,29573.56,3251,20,-76,3231
5141,29579.29,3041,-233,-99,3274
5142,29585.06,2827,-412,-94,3239
5143,29590.82,2622,-733,-169,3355
5144,29596.66,2431,-871,-128,3302
5145,29602.47,2268,-1057,-161,3325
5146,29608.33,2138,-1261,-187,3399
5147,29614.21,2048,-1346,-160,3394
5148,29620.08,2004,-1293,-113,3297
5149,29625.95,2007,-1301,-132,3308
5150,29631.84,2058,-1243,-106,3301
5151,29637.69,2153,-1110,-71,3263
5152,29643.50,2287,-753,31,3040
5153,29649.29,2453,-729,-65,3182
5154,29655.07,2645,-399,59,3044
5155,29660.83,2852,-229,28,3081
5156,29666.59,3067,41,85,3026
5157,29672.31,3276,276,98,3000
5158,29678.06,3474,502,118,2972
5159,29683.87,3652,708,132,2944
5160,29689.69,3800,856,130,2944
5161,29695.50,3910,966,129,2944
5162,29701.26,3977,1111,154,2866
5163,29707.07,3999,1014,72,2985
5164,29712.86,3975,975,85,3000
5165,29718.62,3905,877,58,3028
5166,29724.37,3794,713,22,3081
5167,29730.13,3646,531,-1,3115
5168,29735.86,3470,310,-35,3160
5169,29741.63,3270,57,-70,3213
5170,29747.35,3059,-197,-95,3256
5171,29753.12,2844,-379,-92,3223
5172,29758.89,2636,-688,-161,3324
5173,29764.73,2443,-919,-161,3362
5174,29770.55,2277,-1037,-139,3314
5175,29776.41,2144,-1238,-184,3382
5176,29782.31,2051,-1316,-155,3367
5177,29788.13,2005,-1349,-144,3354
5178,29793.98,2006,-1317,-122,3323
5179,29799.83,2054,-1226,-95,3280
5180,29805.64,2147,-1013,-37,3160
5181,29811.49,2281,-834,-29,3115
5182,29817.26,2447,-625,0,3072
5183,29823.00,2638,-458,4,3096
5184,29828.67,2843,-198,58,3041
5185,29834.42,3058,43,76,3015
5186,29840.14,3269,298,106,2971
5187,29845.94,3470,526,121,2944
5188,29851.74,3650,731,134,2919
5189,29857.53,3798,1009,184,2789
5190,29863.39,3910,1040,113,2870
5191,29869.25,3978,1097,126,2881
5192,29875.11,3999,1108,114,2891
5193,29880.99,3972,1106,110,2866
5194,29886.83,3898,927,39,2971
5195,29892.61,3783,783,35,3000
5196,29898.38,3631,591,1,3040
5197,29904.10,3451,348,-38,3103
5198,29909.88,3248,108,-61,3140
5199,29915.64,3034,-159,-96,3193
5200,29921.42,2817,-342,-89,3159
5201,29927.20,2610,-597,-136,3207
5202,29933.02,2419,-732,-113,3151
5203,29938.81,2257,-1093,-217,3350
5204,29944.69,2128,-1148,-131,3276
5205,29950.57,2042,-1216,-142,3258
5206,29956.43,2002,-1231,-127,3233
5207,29962.32,2011,-1274,-140,3285
5208,29968.18,2068,-1099,-57,3167
5209,29973.99,2169,-971,-58,3140
5210,29979.78,2309,-788,-23,3097
5211,29985.55,2481,-662,-28,3143
5212,29991.33,2678,-426,28,3104
5213,29997.09,2890,-163,62,3053
5214,30002.86,3107,81,81,3026
5215,30008.57,3317,317,102,3000
5216,30014.38,3516,641,161,2875
5217,30020.19,3689,825,137,2864
5218,30026.00,3830,885,106,2945
5219,30031.76,3931,1002,135,2929
5220,30037.62,3988,1057,122,2931
5221,30043.47,3997,1040,98,2957
5222,30049.25,3959,990,84,2969
5223,30054.98,3875,862,47,3013
5224,30060.75,3750,682,14,3068
5225,30066.52,3589,472,-15,3117
5226,30072.29,3401,225,-51,3176
5227,30078.07,3193,-36,-81,3229
5228,30083.79,2978,-221,-77,3199
5229,30089.56,2762,-566,-160,3328
5230,30095.37,2556,-803,-151,3359
5231,30101.16,2372,-934,-132,3306
5232,30106.99,2217,-1226,-210,3443
5233,30112.86,2099,-1303,-153,3402
5234,30118.73,2025,-1337,-143,3362
5235,30124.59,2000,-1356,-141,3356
5236,30130.47,2023,-1315,-119,3338
5237,30136.31,2094,-1219,-93,3313
5238,30142.14,2209,-1063,-59,3272
5239,30147.97,2362,-792,2,3154
5240,30153.69,2543,-652,-23,3195
5241,30159.44,2746,-395,37,3141
5242,30165.24,2963,-130,66,3093
5243,30170.99,3180,125,89,3055
5244,30176.74,3388,360,106,3028
5245,30182.56,3581,596,130,2985
5246,30188.33,3743,786,135,2957
5247,30194.10,3871,939,139,2932
5248,30199.93,3957,1026,128,2931
5249,30205.78,3997,1057,115,2940
5250,30211.61,3988,1031,95,2957
5251,30217.45,3931,945,68,2986
5252,30223.21,3829,801,36,3028
5253,30228.98,3688,634,13,3054
5254,30234.76,3514,409,-26,3105
5255,30240.52,3315,161,-58,3154
5256,30246.28,3102,-100,-88,3202
5257,30252.07,2882,-279,-81,3161
5258,30257.81,2670,-545,-134,3215
5259,30263.63,2470,-859,-180,3329
5260,30269.43,2297,-1053,-163,3350
5261,30275.31,2157,-1186,-158,3343
5262,30281.17,2059,-1206,-126,3265
5263,30287.07,2007,-1322,-167,3329
5264,30292.91,2005,-1215,-89,3220
5265,30298.75,2051,-1139,-91,3190
5266,30304.60,2145,-1015,-64,3160
5267,30310.44,2281,-714,18,2995
5268,30316.20,2449,-691,-62,3140
5269,30321.98,2645,-361,62,3006
5270,30327.74,2856,-198,29,3054
5271,30333.50,3076,48,78,3028
5272,30339.21,3289,289,101,3000
5273,30345.02,3492,628,164,2864
5274,30350.84,3672,835,145,2837
5275,30356.65,3818,887,104,2931
5276,30362.48,3925,1088,169,2837
5277,30368.34,3986,1055,95,2931
5278,30374.16,3998,1027,94,2971
5279,30379.99,3961,961,76,3000
5280,30385.75,3878,836,46,3042
5281,30391.52,3752,672,18,3080
5282,30397.30,3589,460,-17,3129
5283,30403.06,3399,204,-56,3195
5284,30408.83,3189,-41,-77,3230
5285,30414.56,2971,-228,-78,3199
5286,30420.33,2753,-486,-126,3239
5287,30426.15,2545,-749,-153,3294
5288,30431.98,2360,-962,-160,3322
5289,30437.78,2206,-1113,-156,3319
5290,30443.65,2091,-1317,-192,3408
5291,30449.49,2021,-1310,-128,3331
5292,30455.35,2000,-1356,-149,3356
